Date,equity_curve
2020-04-28,1.0684071625322251
2020-04-29,1.0622539255457377
2020-04-30,1.0494514052090753
2020-05-01,1.0614884032862053
2020-05-04,1.0542293727790273
2020-05-05,1.0474867200907512
2020-05-06,1.0532617314303616
2020-05-07,1.0475248589624069
2020-05-08,1.0388783580603838
2020-05-11,1.0469967096573118
2020-05-12,1.0530041197075937
2020-05-13,1.0649069359428824
2020-05-14,1.064823672249548
2020-05-15,1.064293614649434
2020-05-18,1.0428762605593405
2020-05-19,1.0415730545449313
2020-05-20,1.037652800514662
2020-05-21,1.0430522483392772
2020-05-22,1.0486661887966795
2020-05-26,1.0322735848464484
2020-05-27,1.0409737670039454
2020-05-28,1.0386059220411215
2020-05-29,1.0328034115915066
2020-06-01,1.0299034268932616
2020-06-02,1.024468626939619
2020-06-03,1.019837431664155
2020-06-04,1.0104545339338127
2020-06-05,0.999099368244701
2020-06-08,0.9952873251759873
2020-06-09,1.002982076653508
2020-06-10,1.0029525157481733
2020-06-11,1.0196646922167532
2020-06-12,1.0180854361577758
2020-06-15,1.0215800327009008
2020-06-16,1.0232346536021453
2020-06-17,1.0220311713595267
2020-06-18,1.0213855352503278
2020-06-19,1.0178364281403662
2020-06-22,1.0177632650551685
2020-06-23,1.022460637916769
2020-06-24,1.0320404797877498
2020-06-25,1.0369067125401445
2020-06-26,1.0478806919671972
2020-06-29,1.0295057201888298
2020-06-30,1.0120314381229853
2020-07-01,1.0028102446372604
2020-07-02,1.0040557849789853
2020-07-06,0.9977774296350765
2020-07-07,0.9999627386510753
2020-07-08,0.99515690547454
2020-07-09,0.9982750311846574
2020-07-10,0.9991953922078258
2020-07-13,1.0093918926610808
2020-07-14,1.0088647892987361
2020-07-15,1.0020567892797807
2020-07-16,1.0032873463432883
2020-07-17,1.0035469015753549
2020-07-20,1.007338166746252
2020-07-21,1.0060573839509521
2020-07-22,1.0020193269202518
2020-07-23,1.0004237444964068
2020-07-24,1.001261107820771
2020-07-27,1.0003305202780548
2020-07-28,1.0033035558973118
2020-07-29,0.9994108413254433
2020-07-30,1.005546613685575
2020-07-31,1.0030662147405607
2020-08-03,0.98983030520416
2020-08-04,0.9922811336474875
2020-08-05,0.9860686165131558
2020-08-06,0.9913043167996413
2020-08-07,0.9961745521699732
2020-08-10,0.9944265934248304
2020-08-11,0.992097294495514
2020-08-12,0.9845351606546794
2020-08-13,0.9738358349736239
2020-08-14,0.9730249469803199
2020-08-17,0.9636117157504761
2020-08-18,0.9658681334557336
2020-08-19,0.9650846594919631
2020-08-20,0.9663641182737918
2020-08-21,0.9666337361343408
2020-08-24,0.9649719592777769
2020-08-25,0.953802214406805
2020-08-26,0.9542289047853564
2020-08-27,0.945164058307772
2020-08-28,0.9453745384870071
2020-08-31,0.9450243750777312
2020-09-01,0.9451912853022931
2020-09-02,0.9477976587117036
2020-09-03,0.9526368703064217
2020-09-04,0.9508489192061053
2020-09-08,0.9638584047180099
2020-09-09,0.9607637542089187
2020-09-10,0.9631927621715018
2020-09-11,0.9606054391210445
2020-09-14,0.961062571173232
2020-09-15,0.9580650612690091
2020-09-16,0.9532078539608999
2020-09-17,0.9493952915789031
2020-09-18,0.9474758905496496
2020-09-21,0.9561647320540091
2020-09-22,0.9589871461943733
2020-09-23,0.9597369374224134
2020-09-24,0.9579411606995826
2020-09-25,0.9598354794140858
2020-09-28,0.9599005299295721
2020-09-29,0.9682621730532134
2020-09-30,0.957807180518027
2020-10-01,0.9605490186098954
2020-10-02,0.9625359931209264
2020-10-05,0.9572803610698573
2020-10-06,0.9560891986516934
2020-10-07,0.9540455130199006
2020-10-08,0.9528414514351192
2020-10-09,0.949439230297918
2020-10-12,0.9504128598026552
2020-10-13,0.950182493547281
2020-10-14,0.9488988502028092
2020-10-15,0.9484972465289524
2020-10-16,0.9494272175329883
2020-10-19,0.9488836713701647
2020-10-20,0.9477347308860444
2020-10-21,0.9443439853402791
2020-10-22,0.9441562231240896
2020-10-23,0.9445532461888094
2020-10-26,0.9488446311871214
2020-10-27,0.9473207690768577
2020-10-28,0.9538338947738914
2020-10-29,0.9553962792983542
2020-10-30,0.954383770779284
2020-11-02,0.9540149936501203
2020-11-03,0.949380195377669
2020-11-04,0.9470832637019606
2020-11-05,0.9424338808592491
2020-11-06,0.943312043954573
2020-11-09,0.9364496763076519
2020-11-10,0.9255546135935877
2020-11-11,0.9262229410715866
2020-11-12,0.9348465096073415
2020-11-13,0.9338933405421016
2020-11-16,0.931070135428442
2020-11-17,0.9281819838769819
2020-11-18,0.9247937027952325
2020-11-19,0.9275180575195465
2020-11-20,0.9272874452420397
2020-11-23,0.9220889114215124
2020-11-24,0.9156068282237256
2020-11-25,0.9160876018454963
2020-11-27,0.9145620154348517
2020-11-30,0.9167004096491995
2020-12-01,0.9196610204965111
2020-12-02,0.9204839309256677
2020-12-03,0.920779891245315
2020-12-04,0.918555230929229
2020-12-07,0.9227054766567983
2020-12-08,0.924501958652504
2020-12-09,0.9223699912070942
2020-12-10,0.9187747122257771
2020-12-11,0.9193376008354014
2020-12-14,0.9163154457178297
2020-12-15,0.9115467049548884
2020-12-16,0.9117123745279418
2020-12-17,0.9084369197597593
2020-12-18,0.9088235885259957
2020-12-21,0.911531831393799
2020-12-22,0.9149286800035797
2020-12-23,0.9091613970068145
2020-12-24,0.9067963601336434
2020-12-28,0.9125253431513443
2020-12-29,0.9072671904870361
2020-12-30,0.9018277068689609
2020-12-31,0.8944434795299092
2021-01-04,0.8989529450970146
2021-01-05,0.886134792741448
2021-01-06,0.8845797723602251
2021-01-07,0.884105223015632
2021-01-08,0.8805686907948026
2021-01-11,0.883993883356364
2021-01-12,0.864658514199663
2021-01-13,0.8655099145533313
2021-01-14,0.8575326137920037
2021-01-15,0.8597754923851866
2021-01-19,0.8640475221045961
2021-01-20,0.8666345191661791
2021-01-21,0.8667119296908418
2021-01-22,0.8836228529985514
2021-01-25,0.875270458483478
2021-01-26,0.8652187207629296
2021-01-27,0.8685527297753711
2021-01-28,0.8727824993433393
2021-01-29,0.8675478459461462
2021-02-01,0.8636027313660154
2021-02-02,0.8605248757885497
2021-02-03,0.860963885387375
2021-02-04,0.8560664773976966
2021-02-05,0.855321389891471
2021-02-08,0.8532113957050662
2021-02-09,0.8544899554160692
2021-02-10,0.8537897740878471
2021-02-11,0.8546781648057529
2021-02-12,0.8531204608785918
2021-02-16,0.8520855139195397
2021-02-17,0.8506035542391465
2021-02-18,0.8513605546556783
2021-02-19,0.852750986925108
2021-02-22,0.8523029073105798
2021-02-23,0.8500374097179796
2021-02-24,0.8473960507320873
2021-02-25,0.8543218591911349
2021-02-26,0.8571375027848089
2021-03-01,0.8537162048424463
2021-03-02,0.8555307214252181
2021-03-03,0.8564460557841206
2021-03-04,0.8576638774363032
2021-03-05,0.857838665801352
2021-03-08,0.8653096990513515
2021-03-09,0.8611814685278042
2021-03-10,0.8570608744431375
2021-03-11,0.8572914918415082
2021-03-12,0.865421341429805
2021-03-15,0.8647025758896265
2021-03-16,0.8637954932530888
2021-03-17,0.864463568795284
2021-03-18,0.8721652136817808
2021-03-19,0.8684103865404679
2021-03-22,0.8660291680789197
2021-03-23,0.866108194277258
2021-03-24,0.8611130023547736
2021-03-25,0.8645299240346838
2021-03-26,0.864657231125153
2021-03-29,0.8656315838033709
2021-03-30,0.8655708683549783
2021-03-31,0.8691970862662762
2021-04-01,0.8630175798324164
2021-04-05,0.8657560380796929
2021-04-06,0.8664603668404935
2021-04-07,0.8638180548215216
2021-04-08,0.8678784717326414
2021-04-09,0.8676615316942717
2021-04-12,0.8654433264925729
2021-04-13,0.8681389423303577
2021-04-14,0.8724415255389163
2021-04-15,0.8753565901266804
2021-04-16,0.8739838567548192
2021-04-19,0.8748769516744818
2021-04-20,0.873614490951334
2021-04-21,0.879307212182992
2021-04-22,0.88048566495878
2021-04-23,0.8843611901409696
2021-04-26,0.8909720692428736
2021-04-27,0.8897049804462165
2021-04-28,0.8898007527971743
2021-04-29,0.8902491390852892
2021-04-30,0.891104802497354
2021-05-03,0.8924242608093358
2021-05-04,0.894486945539826
2021-05-05,0.8983157410503637
2021-05-06,0.9004058650288284
2021-05-07,0.900890195249638
2021-05-10,0.8993942230633448
2021-05-11,0.9027530723111086
2021-05-12,0.9022042809330072
2021-05-13,0.8946640259704195
2021-05-14,0.8925145494681862
2021-05-17,0.8910596186654444
2021-05-18,0.8915434337018314
2021-05-19,0.8879645724269254
2021-05-20,0.8865030991015126
2021-05-21,0.88695523759405
2021-05-24,0.8878123829194713
2021-05-25,0.881704138536482
2021-05-26,0.8833819072130035
2021-05-27,0.8924210518620396
2021-05-28,0.8910394410928046
2021-06-01,0.8944975746344124
2021-06-02,0.8951000319796207
2021-06-03,0.8901666206552687
2021-06-04,0.8942036763152006
2021-06-07,0.8951458155355562
2021-06-08,0.8954473962476821
2021-06-09,0.8944747163871843
2021-06-10,0.895637872463413
2021-06-11,0.8943166357712667
2021-06-14,0.8929867028757803
2021-06-15,0.8899066641591068
2021-06-16,0.8873214682115693
2021-06-17,0.8781805134753383
2021-06-18,0.8780372104689796
2021-06-21,0.8823328689884156
2021-06-22,0.8824212612181346
2021-06-23,0.8841449634151368
2021-06-24,0.8847746513455973
2021-06-25,0.8853015078240287
2021-06-28,0.8844893840164275
2021-06-29,0.8830864079206655
2021-06-30,0.8860109211977268
2021-07-01,0.8856123263596947
2021-07-02,0.8873673670024884
2021-07-06,0.8799044171764473
2021-07-07,0.8779711056562177
2021-07-08,0.8749876930631507
2021-07-09,0.8810678650473555
2021-07-12,0.8817543458866857
2021-07-13,0.881759172840186
2021-07-14,0.8801091846966328
2021-07-15,0.8771413813607474
2021-07-16,0.8760293843801704
2021-07-19,0.8623927214938917
2021-07-20,0.867274498427069
2021-07-21,0.8751691683158814
2021-07-22,0.8765235714427227
2021-07-23,0.878250149384281
2021-07-26,0.881486189019912
2021-07-27,0.8791276245192668
2021-07-28,0.8797742396267242
2021-07-29,0.8841262604480631
2021-07-30,0.8807140598979746
2021-08-02,0.8760872949714229
2021-08-03,0.8744984650479216
2021-08-04,0.8706241612048774
2021-08-05,0.8749869450909556
2021-08-06,0.8775349699498363
2021-08-09,0.875404193235148
2021-08-10,0.8798427138828447
2021-08-11,0.8810099377133362
2021-08-12,0.8841142944138751
2021-08-13,0.8831649456329952
2021-08-16,0.8807016774491983
2021-08-17,0.8749174396024447
2021-08-18,0.8710909213196242
2021-08-19,0.8645895203447971
2021-08-20,0.8629710326536781
2021-08-23,0.8702341360374728
2021-08-24,0.8755044450583838
2021-08-25,0.87887221884981
2021-08-26,0.8766088044142712
2021-08-27,0.8796011295938415
2021-08-30,0.8803495615982241
2021-08-31,0.8783740312841606
2021-09-01,0.8755367585241379
2021-09-02,0.8773652734114261
2021-09-03,0.8769449901892912
2021-09-07,0.876437785738077
2021-09-08,0.8750850062432542
2021-09-09,0.869674135250849
2021-09-10,0.8746488493896738
2021-09-13,0.8743614531433631
2021-09-14,0.8717153739131838
2021-09-15,0.8787890177242257
2021-09-16,0.8814053997866202
2021-09-17,0.881680109964984
2021-09-20,0.8714880694318357
2021-09-21,0.8695205784297814
2021-09-22,0.8774888274287458
2021-09-23,0.8870241905370725
2021-09-24,0.8911577174190415
2021-09-27,0.8957118490182392
2021-09-28,0.8955522100604556
2021-09-29,0.8996717804293557
2021-09-30,0.8969782106669068
2021-10-01,0.9017373694697693
2021-10-04,0.9016900260958709
2021-10-05,0.9057036449936441
2021-10-06,0.9012660184098744
2021-10-07,0.9075264266210145
2021-10-08,0.9072992349446697
2021-10-11,0.9094934387830105
2021-10-12,0.90788094404221
2021-10-13,0.9037275494788273
2021-10-14,0.9087302344210086
2021-10-15,0.9144506164940008
2021-10-18,0.9128830712203655
2021-10-19,0.914770429449104
2021-10-20,0.9175924441144264
2021-10-21,0.9122802822473925
2021-10-22,0.9082730600049223
2021-10-25,0.9134250179091866
2021-10-26,0.915185770086105
2021-10-27,0.9104454933956823
2021-10-28,0.9108794316957433
2021-10-29,0.911658136069846
2021-11-01,0.9106684765824221
2021-11-02,0.910627798511501
2021-11-03,0.9093168829826428
2021-11-04,0.9032294146107032
2021-11-05,0.9002973829829202
2021-11-08,0.9008298324168417
2021-11-09,0.8992239441681549
2021-11-10,0.9057881341681294
2021-11-11,0.9102111403912234
2021-11-12,0.9107592530306534
2021-11-15,0.9165177968210773
2021-11-16,0.9181352408511105
2021-11-17,0.9131146889873228
2021-11-18,0.9125444838853003
2021-11-19,0.9114916460917339
2021-11-22,0.9219075779661141
2021-11-23,0.931563145586207
2021-11-24,0.9281082541947863
2021-11-26,0.900222716712295
2021-11-29,0.9007110098041446
2021-11-30,0.8809529632625546
2021-12-01,0.8754664243209358
2021-12-02,0.8875585231280035
2021-12-03,0.8859695411639449
2021-12-06,0.891615674223091
2021-12-07,0.8967172759426634
2021-12-08,0.8972249604239175
2021-12-09,0.8909907596458474
2021-12-10,0.8934665488252557
2021-12-13,0.8913979428213407
2021-12-14,0.8913149623664921
2021-12-15,0.8895605789263734
2021-12-16,0.8904569942626477
2021-12-17,0.8880644011395
2021-12-20,0.8862726326580651
2021-12-21,0.8969616767658157
2021-12-22,0.903456330591225
2021-12-23,0.9062864709527051
2021-12-27,0.9120994328817228
2021-12-28,0.9063568379567476
2021-12-29,0.9084704628362642
2021-12-30,0.9011320151391621
2021-12-31,0.9006244430286818
2022-01-03,0.9028290786167332
2022-01-04,0.9081526132541529
2022-01-05,0.9019575559343722
2022-01-06,0.9034402694293219
2022-01-07,0.905385290602289
2022-01-10,0.9041515237404903
2022-01-11,0.9110136244466096
2022-01-12,0.9148410669004988
2022-01-13,0.9037074559649999
2022-01-14,0.9085625819292583
2022-01-18,0.9122855343165954
2022-01-19,0.9166628889730728
2022-01-20,0.9152803380543865
2022-01-21,0.9131090988905545
2022-01-24,0.9143752163918195
2022-01-25,0.917429340390714
2022-01-26,0.9204509534983423
2022-01-27,0.9190067436743655
2022-01-28,0.9251991950208832
2022-01-31,0.9224045429634432
2022-02-01,0.9288949601356886
2022-02-02,0.9286477945969442
2022-02-03,0.9238904236072017
2022-02-04,0.9281358971827399
2022-02-07,0.928722435958379
2022-02-08,0.9285081999283604
2022-02-09,0.937240276478083
2022-02-10,0.9322154928751709
2022-02-11,0.93325183899716
2022-02-14,0.9376105851013071
2022-02-15,0.931085038891139
2022-02-16,0.9330715408082094
2022-02-17,0.9329782968958208
2022-02-18,0.9352968742134966
2022-02-22,0.9451093838905443
2022-02-23,0.9479647901012843
2022-02-24,0.9578142236774728
2022-02-25,0.9417894946267467
2022-02-28,0.9555737601476867
2022-03-01,0.9739673041607613
2022-03-02,0.975208431113634
2022-03-03,0.9907915141687512
2022-03-04,1.0070041127614195
2022-03-07,1.0296564040618479
2022-03-08,1.0314838606662278
2022-03-09,0.9963112880798057
2022-03-10,0.9945287280142496
2022-03-11,1.0062318273629356
2022-03-14,0.9940061165591558
2022-03-15,0.9834478806372277
2022-03-16,0.9744277347874112
2022-03-17,0.9894551238087144
2022-03-18,0.9903002117525559
2022-03-21,1.0097894153646136
2022-03-22,1.007880786230349
2022-03-23,1.021117170595412
2022-03-24,1.0193159909720637
2022-03-25,1.0229663335422772
2022-03-28,1.009326333058682
2022-03-29,1.002597419561164
2022-03-30,1.0117431430674135
2022-03-31,1.010201750385441
2022-04-01,1.0097893647347482
2022-04-04,1.0230277165236699
2022-04-05,1.0333176773052888
2022-04-06,1.0328787461383195
2022-04-07,1.0402813461397167
2022-04-08,1.0509880532602554
2022-04-11,1.0603116031785882
2022-04-12,1.072284235023459
2022-04-13,1.0800893461873968
2022-04-14,1.0858810465752027
2022-04-18,1.1088326538359037
2022-04-19,1.0891796444491066
2022-04-20,1.0824966693198697
2022-04-21,1.0825168712348348
2022-04-22,1.0664114569707204
2022-04-25,1.0640198783923007
2022-04-26,1.066867973645401
2022-04-27,1.0773210005784781
2022-04-28,1.0791051646460037
2022-04-29,1.0748606231465556
2022-05-02,1.0728162174837037
2022-05-03,1.0684596424116295
2022-05-04,1.0790571149376376
2022-05-05,1.0883135097795258
2022-05-06,1.0818234077725855
2022-05-09,1.0513754787545075
2022-05-10,1.0534076504859613
2022-05-11,1.0759676418712758
2022-05-12,1.0757738885361328
2022-05-13,1.0805748412767733
2022-05-16,1.1031295162118808
2022-05-17,1.1021529367603142
2022-05-18,1.0848756053439943
2022-05-19,1.0847604488124376
2022-05-20,1.081648137527732
2022-05-23,1.0930334110035724
2022-05-24,1.0805777747205547
2022-05-25,1.075324699786829
2022-05-26,1.0758956309751313
2022-05-27,1.083886474378283
2022-05-31,1.0664624147021615
2022-06-01,1.0687616673123113
2022-06-02,1.0813527144723178
2022-06-03,1.0789080929045927
2022-06-06,1.0926665442522199
2022-06-07,1.0984743269209072
2022-06-08,1.1004294184965282
2022-06-09,1.10084409341242
2022-06-10,1.1086981265401414
2022-06-13,1.1027803788593555
2022-06-14,1.0881352032038833
2022-06-15,1.0843446485682913
2022-06-16,1.0887959291716092
2022-06-17,1.0738324267215282
2022-06-21,1.0612103354239404
2022-06-22,1.0465583152445144
2022-06-23,1.0113528370729123
2022-06-24,1.0166075422448357
2022-06-27,1.015394724657029
2022-06-28,1.0243604514808902
2022-06-29,1.0223846665360126
2022-06-30,0.9905275067650464
2022-07-01,0.9764126677802564
2022-07-05,0.9441619547149548
2022-07-06,0.9459073577212878
2022-07-07,0.9680605341964944
2022-07-08,0.986130334814707
2022-07-11,0.9814972467592549
2022-07-12,0.9466980044367898
2022-07-13,0.955899884823943
2022-07-14,0.9504835188360033
2022-07-15,0.9508730462983572
2022-07-18,0.9689160077239357
2022-07-19,0.9639921392917686
2022-07-20,0.965820671283088
2022-07-21,0.9529320473465636
2022-07-22,0.9390045910778981
2022-07-25,0.9547588474234664
2022-07-26,0.9665060201156773
2022-07-27,0.9715573216556471
2022-07-28,0.9750846641463398
2022-07-29,0.9801753867173879
2022-08-01,0.9668831392587445
2022-08-02,0.9636623925270036
2022-08-03,0.9651215929601031
2022-08-04,0.9668237943047187
2022-08-05,0.9680619527786432
2022-08-08,0.9707564451551428
2022-08-09,0.9741040566292486
2022-08-10,0.9766575885719758
2022-08-11,0.9855785389921932
2022-08-12,0.9871510959112071
2022-08-15,0.977252168604537
2022-08-16,0.9777016957763975
2022-08-17,0.9772103122478571
2022-08-18,0.975228607054288
2022-08-19,0.98097007739975
2022-08-22,0.9885213388271675
2022-08-23,0.9967045793630867
2022-08-24,1.0001898779165554
2022-08-25,0.9942894513968779
2022-08-26,0.9967837912032418
2022-08-29,1.0066094764188145
2022-08-30,0.996218292568102
2022-08-31,0.994002495224983
2022-09-01,0.987354487470744
2022-09-02,0.9897888730145583
2022-09-06,0.9916487735603083
2022-09-07,0.9853435826883304
2022-09-08,0.9865477439680478
2022-09-09,0.9987846875720906
2022-09-12,1.0042846218005506
2022-09-13,1.0041126467613346
2022-09-14,1.0057695963179163
2022-09-15,0.9908994261041719
2022-09-16,0.9893790695750712
2022-09-19,0.9893525429166747
2022-09-20,0.9953599391767177
2022-09-21,0.9959347236672341
2022-09-22,0.9934381578893209
2022-09-23,0.9831602250815321
2022-09-26,0.978699314571928
2022-09-27,0.9818039951614996
2022-09-28,0.9872810311374409
2022-09-29,0.9829421029848996
2022-09-30,0.9804368505533846
2022-10-03,0.9850023735295654
2022-10-04,0.9891643394168633
2022-10-05,0.9959784532594482
2022-10-06,0.9938495956179414
2022-10-07,0.9981357550027846
2022-10-10,1.0040813961538508
2022-10-11,0.9987264293119398
2022-10-12,0.9952660820213237
2022-10-13,0.9988950864098075
2022-10-14,0.9908147734184072
2022-10-17,0.9866573425233107
2022-10-18,0.9806746823175173
2022-10-19,0.9803567249129632
2022-10-20,0.9841974396302621
2022-10-21,0.9817501020318004
2022-10-24,0.9813726230726169
2022-10-25,0.9802438705325187
2022-10-26,0.9784968907854344
2022-10-27,0.9746585250592678
2022-10-28,0.9706263236503253
2022-10-31,0.9841963409424518
2022-11-01,0.988704995059883
2022-11-02,0.9817885046768986
2022-11-03,0.9800228471686699
2022-11-04,0.998510366443359
2022-11-07,0.998282510718035
2022-11-08,0.9917768568056461
2022-11-09,0.9809140453830851
2022-11-10,0.9707250973366549
2022-11-11,0.9719272488124808
2022-11-14,0.9731947607577474
2022-11-15,0.9744966629622328
2022-11-16,0.9689813985308936
2022-11-17,0.9642852500515943
2022-11-18,0.9622505616424055
2022-11-21,0.9644137275524061
2022-11-22,0.9637589334736617
2022-11-23,0.9597829334596875
2022-11-25,0.9576867917256421
2022-11-28,0.952421547969506
2022-11-29,0.9574347406995063
2022-11-30,0.9613807246744416
2022-12-01,0.9530156818215052
2022-12-02,0.9416310047850794
2022-12-05,0.9308546264203132
2022-12-06,0.9201846647768331
2022-12-07,0.9234187144487618
2022-12-08,0.9260137448918979
2022-12-09,0.9310202854007595
2022-12-12,0.9417436415312052
2022-12-13,0.9440136835930127
2022-12-14,0.9410965034342604
2022-12-15,0.9410404078418332
2022-12-16,0.9397077955488082
2022-12-19,0.9367837966124928
2022-12-20,0.9426932896512406
2022-12-21,0.952008571274124
2022-12-22,0.9466461543643099
2022-12-23,0.9555453391681323
2022-12-27,0.9645203592218197
2022-12-28,0.9673714154712021
2022-12-29,0.9596666557552651
2022-12-30,0.9650346906838455
2023-01-03,0.9492336058734789
2023-01-04,0.932695046855775
2023-01-05,0.9268673481158978
2023-01-06,0.9223120662693733
2023-01-09,0.9234141615321881
2023-01-10,0.9203699342724535
2023-01-11,0.9200297261112462
2023-01-12,0.9236586137633849
2023-01-13,0.9300547687462586
2023-01-17,0.9351990305685416
2023-01-18,0.9197653603522583
2023-01-19,0.9211351079145359
2023-01-20,0.9258047442576712
2023-01-23,0.922897302581601
2023-01-24,0.9253425889503574
2023-01-25,0.9246119258450887
2023-01-26,0.9319276716720354
2023-01-27,0.9304583740361372
2023-01-30,0.931121188952185
2023-01-31,0.9360083634813453
2023-02-01,0.9287270112619999
2023-02-02,0.919823891161304
2023-02-03,0.9141744544267917
2023-02-06,0.9197576371639872
2023-02-07,0.9233114544672885
2023-02-08,0.926762305874155
2023-02-09,0.9225040063223324
2023-02-10,0.9343539663528438
2023-02-13,0.9339262466030998
2023-02-14,0.9360199986557735
2023-02-15,0.9307939357374146
2023-02-16,0.9324571365454939
2023-02-17,0.9321955863674142
2023-02-21,0.939242525549296
2023-02-22,0.9297393754681917
2023-02-23,0.9235400743154535
2023-02-24,0.9152656860574391
2023-02-27,0.9117090232841553
2023-02-28,0.910530486114284
2023-03-01,0.9187437454102153
2023-03-02,0.917360173420139
2023-03-03,0.9203467486139189
2023-03-06,0.9196588066326347
2023-03-07,0.9046964480395798
2023-03-08,0.9033163831583474
2023-03-09,0.8997801995862659
2023-03-10,0.8988313680713503
2023-03-13,0.9012438212643298
2023-03-14,0.9036140478941923
2023-03-15,0.8857822459437169
2023-03-16,0.8914385402959799
2023-03-17,0.8922805298613362
2023-03-20,0.8967419266788822
2023-03-21,0.8987579694007677
2023-03-22,0.8985840812126104
2023-03-23,0.8988419783853606
2023-03-24,0.8973024700283369
2023-03-27,0.9098157807048445
2023-03-28,0.9127642308558169
2023-03-29,0.9129662573341931
2023-03-30,0.9182877379801606
2023-03-31,0.9153289592363658
2023-04-03,0.9199362870897242
2023-04-04,0.9206127123021532
2023-04-05,0.9186392186940542
2023-04-06,0.9226264129981041
2023-04-10,0.925177119461672
2023-04-11,0.9279242405147267
2023-04-12,0.9300699781087374
2023-04-13,0.93485417513359
2023-04-14,0.934765697679587
2023-04-17,0.9352918464836275
2023-04-18,0.9352260473594415
2023-04-19,0.9365656700568448
2023-04-20,0.9335368246577385
2023-04-21,0.9351205898005086
2023-04-24,0.9365827265793927
2023-04-25,0.9324389965779093
2023-04-26,0.935116262769255
2023-04-27,0.9339509010356234
2023-04-28,0.9293320184288867
2023-05-01,0.9347739207352865
2023-05-02,0.943161533551667
2023-05-03,0.9395101342320847
2023-05-04,0.9392384985013925
2023-05-05,0.9261847490384697
2023-05-08,0.9272586958178003
2023-05-09,0.9303065314314903
2023-05-10,0.9313003899776926
2023-05-11,0.9325135302923522
2023-05-12,0.930552730572953
2023-05-15,0.9215188197278112
2023-05-16,0.9252550033165732
2023-05-17,0.9307647639436667
2023-05-18,0.9280214907587556
2023-05-19,0.931494496496533
2023-05-22,0.9324898287468898
2023-05-23,0.9258609937946493
2023-05-24,0.9273622874016774
2023-05-25,0.9302719058425113
2023-05-26,0.9240000685104957
2023-05-30,0.9328271752108719
2023-05-31,0.9316953818887915
2023-06-01,0.9265581210433894
2023-06-02,0.9159471189823859
2023-06-05,0.9159598586718504
2023-06-06,0.9115150723105345
2023-06-07,0.9109167784839428
2023-06-08,0.9133377613810917
2023-06-09,0.9130578698041353
2023-06-12,0.9109289295523474
2023-06-13,0.9049442393492365
2023-06-14,0.9071347383886929
2023-06-15,0.893076676412935
2023-06-16,0.8844801543845845
2023-06-20,0.8861458093548615
2023-06-21,0.8735626962648888
2023-06-22,0.875671560933996
2023-06-23,0.8826827743295316
2023-06-26,0.8813848524749059
2023-06-27,0.8933302565146553
2023-06-28,0.9044458586537073
2023-06-29,0.9014622449860038
2023-06-30,0.9083908420588247
2023-07-03,0.9077411734510424
2023-07-05,0.9057159612616038
2023-07-06,0.9081191097185014
2023-07-07,0.911412180333746
2023-07-10,0.9126992716589641
2023-07-11,0.9099198176261524
2023-07-12,0.9217008270547729
2023-07-13,0.9226522045395056
2023-07-14,0.9234077126417706
2023-07-17,0.925592117389801
2023-07-18,0.9193776737638956
2023-07-19,0.9095503148870907
2023-07-20,0.9041669737925733
2023-07-21,0.9084070642697899
2023-07-24,0.8954834853830043
2023-07-25,0.8968752382843599
2023-07-26,0.9069351531461454
2023-07-27,0.9021131844383453
2023-07-28,0.9074256772200756
2023-07-31,0.908739165136484
2023-08-01,0.9121011335506969
2023-08-02,0.914313958544684
2023-08-03,0.910693258239866
2023-08-04,0.9049408856958284
2023-08-07,0.8993471382383539
2023-08-08,0.891604553710407
2023-08-09,0.8858091655704246
2023-08-10,0.8954792865012436
2023-08-11,0.8977090187297001
2023-08-14,0.8981397603732953
2023-08-15,0.905100520744211
2023-08-16,0.9099324373048273
2023-08-17,0.9089409765809848
2023-08-18,0.9053507589282438
2023-08-21,0.9147129673804819
2023-08-22,0.9158867182038527
2023-08-23,0.9179792343983022
2023-08-24,0.9153242242890326
2023-08-25,0.9145269043496543
2023-08-28,0.9156598607595962
2023-08-29,0.9191980622799324
2023-08-30,0.9168852046986563
2023-08-31,0.9096658516412333
2023-09-01,0.9079717784034405
2023-09-05,0.9099374883505276
2023-09-06,0.9070851338573606
2023-09-07,0.9044340961628362
2023-09-08,0.9036976166605842
2023-09-11,0.9073348947500839
2023-09-12,0.9041887471498126
2023-09-13,0.9020522043495178
2023-09-14,0.9006172553071707
2023-09-15,0.903570747652338
2023-09-18,0.9054040566146218
2023-09-19,0.9037575247320255
2023-09-20,0.9025488242751818
2023-09-21,0.9090121255109977
2023-09-22,0.9037469243453783
2023-09-25,0.9025948581042842
2023-09-26,0.9011625699310346
2023-09-27,0.8992668423914014
2023-09-28,0.897649511315733
2023-09-29,0.9010525030460194
2023-10-02,0.8950419886470796
2023-10-03,0.8919880275912844
2023-10-04,0.8943979485271254
2023-10-05,0.8867219905141347
2023-10-06,0.8914390240304121
2023-10-09,0.8903573476018265
2023-10-10,0.8935218868628029
2023-10-11,0.8952007576682374
2023-10-12,0.8937639916615384
2023-10-13,0.8995499988916479
2023-10-16,0.9033679678055451
2023-10-17,0.9051963379458351
2023-10-18,0.9045675676539583
2023-10-19,0.9078846633426626
2023-10-20,0.9135830022738411
2023-10-23,0.9135490713674694
2023-10-24,0.9127418880410466
2023-10-25,0.9145240799699006
2023-10-26,0.9116543347120482
