Date,port_rets_net,port_rets_gross,tc_drag
2023-02-17,-0.00028049565800811524,-0.00028049565800811524,0.0
2023-02-21,0.007559507130196222,0.007559507130196222,0.0
2023-02-22,-0.010117887364125274,-0.010117887364125274,0.0
2023-02-23,-0.006667783807280871,-0.006667783807280871,0.0
2023-02-24,-0.008959425246541131,-0.008959425246541131,0.0
2023-02-27,-0.003885934791901132,-0.003885934791901132,0.0
2023-02-28,-0.001292668098891875,-0.001292668098891875,0.0
2023-03-01,0.009020301265234622,0.009020301265234622,0.0
2023-03-02,-0.0015059389486875728,-0.0015059389486875728,0.0
2023-03-03,0.0032556189818500115,0.0032556189818500115,0.0
2023-03-06,-0.0007474812969353792,-0.0007474812969353792,0.0
2023-03-07,-0.016269466986175086,-0.016269466986175086,0.0
2023-03-08,-0.0015254452299697185,-0.0015254452299697185,0.0
2023-03-09,-0.003914667815187437,-0.003914667815187437,0.0
2023-03-10,-0.0010545147752216073,-0.0010545147752216073,0.0
2023-03-13,0.0026839886531283656,0.0026839886531283656,0.0
2023-03-14,0.0026299504905758914,0.0026299504905758914,0.0
2023-03-15,-0.0197338697777344,-0.0197338697777344,0.0
2023-03-16,0.006385648818504854,0.006385648818504854,0.0
2023-03-17,0.0009445290138305217,0.0009445290138305217,0.0
2023-03-20,0.004999993464207202,0.004999993464207202,0.0
2023-03-21,0.0022481860855464164,0.0022481860855464164,0.0
2023-03-22,-0.00019347610155074594,-0.00019347610155074594,0.0
2023-03-23,0.0002870039411363201,0.0002870039411363201,0.0
2023-03-24,-0.0017127686445946146,-0.0017127686445946146,0.0
2023-03-27,0.01394547668648716,0.01394547668648716,0.0
2023-03-28,0.003240711156590671,0.003240711156590671,0.0
2023-03-29,0.00022133478892669953,0.00022133478892669953,0.0
2023-03-30,0.005828781297466373,0.005828781297466373,0.0
2023-03-31,-0.0032220606041226986,-0.0032220606041226986,0.0
2023-04-03,0.005033521344284934,0.005033521344284934,0.0
2023-04-04,0.0007352957176729731,0.0007352957176729731,0.0
2023-04-05,-0.0021436740789337544,-0.0021436740789337544,0.0
2023-04-06,0.004340326673313706,0.004340326673313706,0.0
2023-04-10,0.0027646146128413843,0.0027646146128413843,0.0
2023-04-11,0.002969292036375761,0.002969292036375761,0.0
2023-04-12,0.0023124060136853614,0.0023124060136853614,0.0
2023-04-13,0.005143910821184785,0.005143910821184785,0.0
2023-04-14,-9.464305381150966e-05,-9.464305381150966e-05,0.0
2023-04-17,0.0005628670428821589,0.0005628670428821589,0.0
2023-04-18,-7.035143568661696e-05,-7.035143568661696e-05,0.0
2023-04-19,0.0014324052470369277,0.0014324052470369277,0.0
2023-04-20,-0.0032339914817958973,-0.0032339914817958973,0.0
2023-04-21,0.0016965213379246235,0.0016965213379246235,0.0
2023-04-24,0.0015635809914055783,0.0015635809914055783,0.0
2023-04-25,-0.004424307521255689,-0.004424307521255689,0.0
2023-04-26,0.0028712507747651462,0.0028712507747651462,0.0
2023-04-27,-0.0012462212240652842,-0.0012462212240652842,0.0
2023-04-28,-0.004945530435930782,-0.004945530435930782,0.0
2023-05-01,0.005855713779882353,0.005855713779882353,0.0
2023-05-02,0.008972878500699664,0.008972878500699664,0.0
2023-05-03,-0.0038714463956478823,-0.0038714463956478823,0.0
2023-05-04,-0.0002891248543201696,-0.0002891248543201696,0.0
2023-05-05,-0.013898226577967996,-0.013898226577967996,0.0
2023-05-08,0.0011595383971129175,0.0011595383971129175,0.0
2023-05-09,0.003286931281892074,0.003286931281892074,0.0
2023-05-10,0.0010683129835419515,0.0010683129835419515,0.0
2023-05-11,0.0013026305236364616,0.0013026305236364616,0.0
2023-05-12,-0.002102703773943564,-0.002102703773943564,0.0
2023-05-15,-0.009708112768181823,-0.009708112768181823,0.0
2023-05-16,0.004054375785690008,0.004054375785690008,0.0
2023-05-17,0.005954856344838729,0.005954856344838729,0.0
2023-05-18,-0.002947332442289551,-0.002947332442289551,0.0
2023-05-19,0.003742376413005181,0.003742376413005181,0.0
2023-05-22,0.0010685326151686101,0.0010685326151686101,0.0
2023-05-23,-0.007108747728807443,-0.007108747728807443,0.0
2023-05-24,0.0016215108067951774,0.0016215108067951774,0.0
2023-05-25,0.0031375207730154862,0.0031375207730154862,0.0
2023-05-26,-0.006741939956077125,-0.006741939956077125,0.0
2023-05-30,0.009553145071304598,0.009553145071304598,0.0
2023-05-31,-0.0012132936862870997,-0.0012132936862870997,0.0
2023-06-01,-0.00551388462931695,-0.00551388462931695,0.0
2023-06-02,-0.01145206309244222,-0.01145206309244222,0.0
2023-06-05,1.390876088855548e-05,1.390876088855548e-05,0.0
2023-06-06,-0.004852599509940096,-0.004852599509940096,0.0
2023-06-07,-0.0006563729386011602,-0.0006563729386011602,0.0
2023-06-08,0.00265774322565257,0.00265774322565257,0.0
2023-06-09,-0.0003064491459688998,-0.0003064491459688998,0.0
2023-06-12,-0.0023316597142354215,-0.0023316597142354215,0.0
2023-06-13,-0.006569876100050838,-0.006569876100050838,0.0
2023-06-14,0.0024205900697610765,0.0024205900697610765,0.0
2023-06-15,-0.015497214890842655,-0.015497214890842655,0.0
2023-06-16,-0.009625737918583432,-0.009625737918583432,0.0
2023-06-20,0.0018832021973812438,0.0018832021973812438,0.0
2023-06-21,-0.014199822373626766,-0.014199822373626766,0.0
2023-06-22,0.0024140965246388472,0.0024140965246388472,0.0
2023-06-23,0.008006670204131563,0.008006670204131563,0.0
2023-06-26,-0.0014704284397206156,-0.0014704284397206156,0.0
2023-06-27,0.013552994479320584,0.013552994479320584,0.0
2023-06-28,0.012442881071127815,0.012442881071127815,0.0
2023-06-29,-0.0032988305924078376,-0.0032988305924078376,0.0
2023-06-30,0.0076859536950750875,0.0076859536950750875,0.0
2023-07-03,-0.0007151862146802928,-0.0007151862146802928,0.0
2023-07-05,-0.002231045862709076,-0.002231045862709076,0.0
2023-07-06,0.002653313576974247,0.002653313576974247,0.0
2023-07-07,0.0036262540673387385,0.0036262540673387385,0.0
2023-07-10,0.001412194562450092,0.001412194562450092,0.0
2023-07-11,-0.0030453119873315023,-0.0030453119873315023,0.0
2023-07-12,0.012947305026673154,0.012947305026673154,0.0
2023-07-13,0.0010321977118897276,0.0010321977118897276,0.0
2023-07-14,0.0008188438704723544,0.0008188438704723544,0.0
2023-07-17,0.0023655907549018597,0.0023655907549018597,0.0
2023-07-18,-0.006714019608799505,-0.006714019608799505,0.0
2023-07-19,-0.010689142402786535,-0.010689142402786535,0.0
2023-07-20,-0.005918684218349972,-0.005918684218349972,0.0
2023-07-21,0.004689499395705062,0.004689499395705062,0.0
2023-07-24,-0.014226638469807686,-0.014226638469807686,0.0
2023-07-25,0.0015541915893182352,0.0015541915893182352,0.0
2023-07-26,0.011216626830983985,0.011216626830983985,0.0
2023-07-27,-0.005316773411056656,-0.005316773411056656,0.0
2023-07-28,0.005888942622025677,0.005888942622025677,0.0
2023-07-31,0.0014474881517924977,0.0014474881517924977,0.0
2023-08-01,0.0036995966974835777,0.0036995966974835777,0.0
2023-08-02,0.0024260741628210902,0.0024260741628210902,0.0
2023-08-03,-0.00396001862487259,-0.00396001862487259,0.0
2023-08-04,-0.006316476477662049,-0.006316476477662049,0.0
2023-08-07,-0.006181340180218948,-0.006181340180218948,0.0
2023-08-08,-0.008609116767873468,-0.008609116767873468,0.0
2023-08-09,-0.006499953500534596,-0.006499953500534596,0.0
2023-08-10,0.010916709046007542,0.010916709046007542,0.0
2023-08-11,0.002489987498391204,0.002489987498391204,0.0
2023-08-14,0.00047982323292781624,0.00047982323292781624,0.0
2023-08-15,0.007750197327888711,0.007750197327888711,0.0
2023-08-16,0.0053385413552114016,0.0053385413552114016,0.0
2023-08-17,-0.0010895981758592202,-0.0010895981758592202,0.0
2023-08-18,-0.0039498908567701775,-0.0039498908567701775,0.0
2023-08-21,0.01034097377166955,0.01034097377166955,0.0
2023-08-22,0.0012831903178679234,0.0012831903178679234,0.0
2023-08-23,0.0022846888734810774,0.0022846888734810774,0.0
2023-08-24,-0.002892233298730185,-0.002892233298730185,0.0
2023-08-25,-0.0008710792506311483,-0.0008710792506311483,0.0
2023-08-28,0.0012388442642346058,0.0012388442642346058,0.0
2023-08-29,0.0038641002756210734,0.0038641002756210734,0.0
2023-08-30,-0.0025161689043811486,-0.0025161689043811486,0.0
2023-08-31,-0.007873780731139313,-0.007873780731139313,0.0
2023-09-01,-0.0018623027727559071,-0.0018623027727559071,0.0
2023-09-05,0.002164946085156492,0.002164946085156492,0.0
2023-09-06,-0.0031346708204511454,-0.0031346708204511454,0.0
2023-09-07,-0.002922589727880215,-0.002922589727880215,0.0
2023-09-08,-0.0008142986928251974,-0.0008142986928251974,0.0
2023-09-11,0.0040248840125753915,0.0040248840125753915,0.0
2023-09-12,-0.003467460161044398,-0.003467460161044398,0.0
2023-09-13,-0.0023629389406023948,-0.0023629389406023948,0.0
2023-09-14,-0.0015907605296323099,-0.0015907605296323099,0.0
2023-09-15,0.0032794090139434415,0.0032794090139434415,0.0
2023-09-18,0.0020289600643304904,0.0020289600643304904,0.0
2023-09-19,-0.001818560310799567,-0.001818560310799567,0.0
2023-09-20,-0.0013374167558960403,-0.0013374167558960403,0.0
2023-09-21,0.00716116520455992,0.00716116520455992,0.0
2023-09-22,-0.005792223247472785,-0.005792223247472785,0.0
2023-09-25,-0.0012747664307998692,-0.0012747664307998692,0.0
2023-09-26,-0.0015868561186552737,-0.0015868561186552737,0.0
2023-09-27,-0.0021036465593309295,-0.0021036465593309295,0.0
2023-09-28,-0.0017984996214999553,-0.0017984996214999553,0.0
2023-09-29,0.0037910027102877565,0.0037910027102877565,0.0
2023-10-02,-0.006670548473725073,-0.006670548473725073,0.0
2023-10-03,-0.00341208691271744,-0.00341208691271744,0.0
2023-10-04,0.002701741347749721,0.002701741347749721,0.0
2023-10-05,-0.008582262543906056,-0.008582262543906056,0.0
2023-10-06,0.005319630692301038,0.005319630692301038,0.0
2023-10-09,-0.0012134048425377283,-0.0012134048425377283,0.0
2023-10-10,0.0035542350153004105,0.0035542350153004105,0.0
2023-10-11,0.0018789364089658973,0.0018789364089658973,0.0
2023-10-12,-0.0016049651370284171,-0.0016049651370284171,0.0
2023-10-13,0.0064737528968391925,0.0064737528968391925,0.0
2023-10-16,0.004244309842255947,0.004244309842255947,0.0
2023-10-17,0.0020239483858737676,0.0020239483858737676,0.0
2023-10-18,-0.0006946231060806956,-0.0006946231060806956,0.0
2023-10-19,0.0036670513152569084,0.0036670513152569084,0.0
2023-10-20,0.006276500927109316,0.006276500927109316,0.0
2023-10-23,-3.7140474688377215e-05,-3.7140474688377215e-05,0.0
2023-10-24,-0.0008835686573623795,-0.0008835686573623795,0.0
2023-10-25,0.0019525694527715446,0.0019525694527715446,0.0
2023-10-26,-0.0031379657689788827,-0.0031379657689788827,0.0
2023-10-27,-0.0004755097579193581,-0.0004755097579193581,0.0
2023-10-30,0.0027934997338719273,0.0027934997338719273,0.0
2023-10-31,0.0006267750954103771,0.0006267750954103771,0.0
2023-11-01,-0.001355282110049589,-0.001355282110049589,0.0
2023-11-02,-0.0011055818124371677,-0.0011055818124371677,0.0
2023-11-03,-0.0033271964544526107,-0.0033271964544526107,0.0
2023-11-06,0.004237271333923157,0.004237271333923157,0.0
2023-11-07,0.002411512354257357,0.002411512354257357,0.0
2023-11-08,-0.005213756067278951,-0.005213756067278951,0.0
2023-11-09,0.007416752214207737,0.007416752214207737,0.0
2023-11-10,0.002631136686853482,0.002631136686853482,0.0
2023-11-13,-0.006767749753205855,-0.006767749753205855,0.0
2023-11-14,-0.0011227130131914857,-0.0011227130131914857,0.0
2023-11-15,0.0041047675643136545,0.0041047675643136545,0.0
2023-11-16,0.00214785646995408,0.00214785646995408,0.0
2023-11-17,0.002594832372193574,0.002594832372193574,0.0
2023-11-20,0.0008060564499190828,0.0008060564499190828,0.0
2023-11-21,-0.0006786343028985134,-0.0006786343028985134,0.0
2023-11-22,-0.0021059916275135144,-0.0021059916275135144,0.0
2023-11-24,0.005263647690087976,0.005263647690087976,0.0
2023-11-27,0.0028218512843548676,0.0028218512843548676,0.0
2023-11-28,0.0023281386848932675,0.0023281386848932675,0.0
2023-11-29,-0.002070567940601429,-0.002070567940601429,0.0
2023-11-30,-0.0036376805983425464,-0.0036376805983425464,0.0
2023-12-01,-0.0036732761747515275,-0.0036732761747515275,0.0
2023-12-04,-0.00428655360651287,-0.00428655360651287,0.0
2023-12-05,-0.007980412027856194,-0.007980412027856194,0.0
2023-12-06,0.0013248467687519056,0.0013248467687519056,0.0
2023-12-07,-0.007629271927690184,-0.007629271927690184,0.0
2023-12-08,0.004809970112897546,0.004809970112897546,0.0
2023-12-11,0.009096982593768151,0.009096982593768151,0.0
2023-12-12,-0.000592520545229549,-0.000592520545229549,0.0
2023-12-13,-0.0016621186236770577,-0.0016621186236770577,0.0
2023-12-14,-0.0061720773666262595,-0.0061720773666262595,0.0
2023-12-15,-0.005317898086677872,-0.005317898086677872,0.0
2023-12-18,0.005686179712735946,0.005686179712735946,0.0
2023-12-19,0.004536767204977246,0.004536767204977246,0.0
2023-12-20,0.0008622069302228598,0.0008622069302228598,0.0
2023-12-21,-0.0038033309437517844,-0.0038033309437517844,0.0
2023-12-22,0.001997458595777884,0.001997458595777884,0.0
2023-12-26,-0.0029109107560038377,-0.0029109107560038377,0.0
2023-12-27,0.0016413605836331604,0.0016413605836331604,0.0
2023-12-28,-0.004492044996342795,-0.004492044996342795,0.0
2023-12-29,0.0026383064555363335,0.0026383064555363335,0.0
2024-01-02,0.002554475470893804,0.002554475470893804,0.0
2024-01-03,-0.0017120641752342873,-0.0017120641752342873,0.0
2024-01-04,-0.000844684868766982,-0.000844684868766982,0.0
2024-01-05,0.001904710090885315,0.001904710090885315,0.0
2024-01-08,0.0029625050849737735,0.0029625050849737735,0.0
2024-01-09,-0.006354023461983036,-0.006354023461983036,0.0
2024-01-10,0.00602551009346407,0.00602551009346407,0.0
2024-01-11,0.002891500577647279,0.002891500577647279,0.0
2024-01-12,0.0010696181426875053,0.0010696181426875053,0.0
2024-01-16,0.01853469961320815,0.01853469961320815,0.0
2024-01-17,0.0007184356603026779,0.0007184356603026779,0.0
2024-01-18,0.004184929884523837,0.004184929884523837,0.0
2024-01-19,0.0010702734398412195,0.0010702734398412195,0.0
2024-01-22,0.003534507489212177,0.003534507489212177,0.0
2024-01-23,-0.0008364173980522521,-0.0008364173980522521,0.0
2024-01-24,-0.006717874913444461,-0.006717874913444461,0.0
2024-01-25,0.003876174261309243,0.003876174261309243,0.0
2024-01-26,0.005106412059367198,0.005106412059367198,0.0
2024-01-29,0.0038381701089692235,0.0038381701089692235,0.0
2024-01-30,-0.0061174034741798946,-0.0061174034741798946,0.0
2024-01-31,-0.00027013982085528085,-0.00027013982085528085,0.0
2024-02-01,0.002492154617855675,0.002492154617855675,0.0
2024-02-02,0.00137941926712486,0.00137941926712486,0.0
2024-02-05,0.001965491249273601,0.001965491249273601,0.0
2024-02-06,0.0007917790494418158,0.0007917790494418158,0.0
2024-02-07,0.0031207865674447487,0.0031207865674447487,0.0
2024-02-08,0.008540741020726985,0.008540741020726985,0.0
2024-02-09,0.0004476889924505443,0.0004476889924505443,0.0
2024-02-12,-0.0009543164608455483,-0.0009543164608455483,0.0
2024-02-13,0.0011165759089238165,0.0011165759089238165,0.0
2024-02-14,0.0053246266679004475,0.0053246266679004475,0.0
2024-02-15,0.0036242711599756903,0.0036242711599756903,0.0
2024-02-16,-0.0036336455218001374,-0.0036336455218001374,0.0
2024-02-20,-0.004314079694581121,-0.004314079694581121,0.0
2024-02-21,-0.000189890171099044,-0.000189890171099044,0.0
2024-02-22,0.0014268430669958883,0.0014268430669958883,0.0
2024-02-23,0.007207353648846606,0.007207353648846606,0.0
2024-02-26,-0.0010614366699029357,-0.0010614366699029357,0.0
2024-02-27,-0.005343987879794541,-0.005343987879794541,0.0
2024-02-28,0.0009265231437507775,0.0009265231437507775,0.0
2024-02-29,-0.0004283584968164401,-0.0004283584968164401,0.0
2024-03-01,0.007402069538498196,0.007402069538498196,0.0
2024-03-04,-0.0026888116065570595,-0.0026888116065570595,0.0
2024-03-05,0.0028559364941920912,0.0028559364941920912,0.0
2024-03-06,-0.0006989964325494198,-0.0006989964325494198,0.0
2024-03-07,-0.0044884503824362725,-0.0044884503824362725,0.0
2024-03-08,-0.003062777752664624,-0.003062777752664624,0.0
2024-03-11,-0.002794010528064244,-0.002794010528064244,0.0
2024-03-12,0.0025545796352189295,0.0025545796352189295,0.0
2024-03-13,-0.0034334190354144427,-0.0034334190354144427,0.0
2024-03-14,0.001871928611330474,0.001871928611330474,0.0
2024-03-15,0.0007447597256298066,0.0007447597256298066,0.0
2024-03-18,-0.002744513982925455,-0.002744513982925455,0.0
2024-03-19,0.005244067565933535,0.005244067565933535,0.0
2024-03-20,0.001329459320488343,0.001329459320488343,0.0
2024-03-21,-0.0003841914684770808,-0.0003841914684770808,0.0
2024-03-22,0.004626247175672797,0.004626247175672797,0.0
2024-03-25,-0.0004607839516660026,-0.0004607839516660026,0.0
2024-03-26,0.004063846848361206,0.004063846848361206,0.0
2024-03-27,0.004316705148703218,0.004316705148703218,0.0
2024-03-28,-0.007648066880348121,-0.007648066880348121,0.0
2024-04-01,-0.0031721161301331334,-0.0031721161301331334,0.0
2024-04-02,0.0035889382617281538,0.0035889382617281538,0.0
2024-04-03,-0.004681783754654696,-0.004681783754654696,0.0
2024-04-04,-1.4115714889027027e-05,-1.4115714889027027e-05,0.0
2024-04-05,0.0012806531388175229,0.0012806531388175229,0.0
2024-04-08,-0.004121556930205549,-0.004121556930205549,0.0
2024-04-09,0.0010641347071256686,0.0010641347071256686,0.0
2024-04-10,0.001533899582005989,0.001533899582005989,0.0
2024-04-11,0.007360497901122131,0.007360497901122131,0.0
2024-04-12,-0.004998368044277418,-0.004998368044277418,0.0
2024-04-15,0.004205454536166044,0.004205454536166044,0.0
2024-04-16,0.0016843502934637319,0.0016843502934637319,0.0
2024-04-17,-0.0002660606260555887,-0.0002660606260555887,0.0
2024-04-18,0.00036672755248561576,0.00036672755248561576,0.0
2024-04-19,-0.00562093667418735,-0.00562093667418735,0.0
2024-04-22,-0.0064266593545568955,-0.0064266593545568955,0.0
2024-04-23,-0.00024631408988107706,-0.00024631408988107706,0.0
2024-04-24,0.0034383772496829196,0.0034383772496829196,0.0
2024-04-25,-0.0029655626470579633,-0.0029655626470579633,0.0
2024-04-26,0.005191578962216336,0.005191578962216336,0.0
2024-04-29,-0.009076788927313131,-0.009076788927313131,0.0
2024-04-30,0.006144217786671232,0.006144217786671232,0.0
2024-05-01,-0.00178620419984479,-0.00178620419984479,0.0
2024-05-02,-0.013137848281849256,-0.013137848281849256,0.0
2024-05-03,-0.006690913600825013,-0.006690913600825013,0.0
2024-05-06,-0.004671823895897702,-0.004671823895897702,0.0
2024-05-07,-0.00028117358578869415,-0.00028117358578869415,0.0
2024-05-08,0.0074953091988440275,0.0074953091988440275,0.0
2024-05-09,-0.0023463736399135645,-0.0023463736399135645,0.0
2024-05-10,-0.0035572986109760362,-0.0035572986109760362,0.0
2024-05-13,-0.006528536828134035,-0.006528536828134035,0.0
2024-05-14,0.0020442202070520893,0.0020442202070520893,0.0
2024-05-15,-0.00026172700822063924,-0.00026172700822063924,0.0
2024-05-16,0.0005324003168912106,0.0005324003168912106,0.0
2024-05-17,0.004188037938670298,0.004188037938670298,0.0
2024-05-20,-0.005739650907535859,-0.005739650907535859,0.0
2024-05-21,-0.0007327970059615926,-0.0007327970059615926,0.0
2024-05-22,-0.0037373414112893593,-0.0037373414112893593,0.0
2024-05-23,-4.9300113156023674e-05,-4.9300113156023674e-05,0.0
2024-05-24,0.002791609845620135,0.002791609845620135,0.0
2024-05-28,0.005945880716455452,0.005945880716455452,0.0
2024-05-29,0.006114814258479424,0.006114814258479424,0.0
2024-05-30,0.002614660469177974,0.002614660469177974,0.0
2024-05-31,0.0004179666504660008,0.0004179666504660008,0.0
2024-06-03,-0.006396918523044381,-0.006396918523044381,0.0
2024-06-04,-0.004135290690780254,-0.004135290690780254,0.0
2024-06-05,0.0033349286280363504,0.0033349286280363504,0.0
2024-06-06,-0.002551134476712515,-0.002551134476712515,0.0
2024-06-07,0.0031151427680609148,0.0031151427680609148,0.0
2024-06-10,0.005054025552307537,0.005054025552307537,0.0
2024-06-11,-0.0043551316433300714,-0.0043551316433300714,0.0
2024-06-12,0.0013617555204501666,0.0013617555204501666,0.0
2024-06-13,-0.004205643061724528,-0.004205643061724528,0.0
2024-06-14,0.001821687155008027,0.001821687155008027,0.0
2024-06-17,0.00697152461739996,0.00697152461739996,0.0
2024-06-18,-0.0007830435193473466,-0.0007830435193473466,0.0
2024-06-20,0.008455452704399128,0.008455452704399128,0.0
2024-06-21,0.0019765790724762867,0.0019765790724762867,0.0
2024-06-24,-0.001200209162698526,-0.001200209162698526,0.0
2024-06-25,0.003449609451862886,0.003449609451862886,0.0
2024-06-26,0.006846889998519554,0.006846889998519554,0.0
2024-06-27,-0.0015445203867199251,-0.0015445203867199251,0.0
2024-06-28,0.0080751614450165,0.0080751614450165,0.0
2024-07-01,0.00609658227218202,0.00609658227218202,0.0
2024-07-02,0.00018140045307711268,0.00018140045307711268,0.0
2024-07-03,0.0006479251654376322,0.0006479251654376322,0.0
2024-07-05,0.0024980928426784708,0.0024980928426784708,0.0
2024-07-08,0.0007206027633835212,0.0007206027633835212,0.0
2024-07-09,0.0009640185823142812,0.0009640185823142812,0.0
2024-07-10,0.0014378445704845055,0.0014378445704845055,0.0
2024-07-11,-0.001928482241851037,-0.001928482241851037,0.0
2024-07-12,-0.0028840714140368666,-0.0028840714140368666,0.0
2024-07-15,0.004854973391830099,0.004854973391830099,0.0
2024-07-16,-0.00022941213547957433,-0.00022941213547957433,0.0
2024-07-17,-0.004501333024486987,-0.004501333024486987,0.0
2024-07-18,0.0018131526830634927,0.0018131526830634927,0.0
2024-07-19,-0.0011942874527303522,-0.0011942874527303522,0.0
2024-07-22,-0.00018512407862489387,-0.00018512407862489387,0.0
2024-07-23,-0.0014081117173793776,-0.0014081117173793776,0.0
2024-07-24,-0.002305849195300545,-0.002305849195300545,0.0
2024-07-25,-0.0012738763953953859,-0.0012738763953953859,0.0
2024-07-26,0.002850428825524966,0.002850428825524966,0.0
2024-07-29,-0.0004964607024846641,-0.0004964607024846641,0.0
2024-07-30,0.0008946225001606587,0.0008946225001606587,0.0
2024-07-31,-0.003537467881585934,-0.003537467881585934,0.0
2024-08-01,-0.00017946934227798853,-0.00017946934227798853,0.0
2024-08-02,-0.012716745200777337,-0.012716745200777337,0.0
2024-08-05,-0.013994388903650177,-0.013994388903650177,0.0
2024-08-06,0.0023730048103392863,0.0023730048103392863,0.0
2024-08-07,0.006318321199989489,0.006318321199989489,0.0
2024-08-08,0.005021064813978864,0.005021064813978864,0.0
2024-08-09,-0.0021710420349236705,-0.0021710420349236705,0.0
2024-08-12,0.0021475252702517493,0.0021475252702517493,0.0
2024-08-13,0.0012976075427761748,0.0012976075427761748,0.0
2024-08-14,-0.0019315918741437416,-0.0019315918741437416,0.0
2024-08-15,0.009378770034203818,0.009378770034203818,0.0
2024-08-16,-6.699416246788703e-05,-6.699416246788703e-05,0.0
2024-08-19,-0.006153028608019738,-0.006153028608019738,0.0
2024-08-20,-0.005502529360344115,-0.005502529360344115,0.0
2024-08-21,0.0013026764831452727,0.0013026764831452727,0.0
2024-08-22,0.005913929803724036,0.005913929803724036,0.0
2024-08-23,-0.0014098609620138165,-0.0014098609620138165,0.0
2024-08-26,0.004546381837031579,0.004546381837031579,0.0
2024-08-27,-0.004158770843217092,-0.004158770843217092,0.0
2024-08-28,0.00014250292522533761,0.00014250292522533761,0.0
2024-08-29,0.0001347207036747599,0.0001347207036747599,0.0
2024-08-30,0.0012486652583166165,0.0012486652583166165,0.0
2024-09-03,-0.008215219671001004,-0.008215219671001004,0.0
2024-09-04,-0.002210460723485087,-0.002210460723485087,0.0
2024-09-05,0.001271342680090836,0.001271342680090836,0.0
2024-09-06,0.003288017715547444,0.003288017715547444,0.0
2024-09-09,0.004741220248244708,0.004741220248244708,0.0
2024-09-10,0.0012334159692049052,0.0012334159692049052,0.0
2024-09-11,-0.0024792235448147,-0.0024792235448147,0.0
2024-09-12,-0.004158384431084462,-0.004158384431084462,0.0
2024-09-13,-0.00010448426119169909,-0.00010448426119169909,0.0
2024-09-16,0.002397267871514554,0.002397267871514554,0.0
2024-09-17,0.0013048923113488605,0.0013048923113488605,0.0
2024-09-18,0.001593380418286661,0.001593380418286661,0.0
2024-09-19,0.0005162847713808083,0.0005162847713808083,0.0
2024-09-20,0.00048105844823904205,0.00048105844823904205,0.0
2024-09-23,-0.009633314240517945,-0.009633314240517945,0.0
2024-09-24,-0.00024044219873886467,-0.00024044219873886467,0.0
2024-09-25,0.00047584936625573535,0.00047584936625573535,0.0
2024-09-26,0.004513614242774133,0.004513614242774133,0.0
2024-09-27,-0.0037165959843048664,-0.0037165959843048664,0.0
2024-09-30,-0.0022448808407327997,-0.0022448808407327997,0.0
2024-10-01,-0.0061587875911682955,-0.0061587875911682955,0.0
2024-10-02,-0.0007425807773344477,-0.0007425807773344477,0.0
2024-10-03,-0.0015322296524810683,-0.0015322296524810683,0.0
2024-10-04,0.004306507637884257,0.004306507637884257,0.0
2024-10-07,-0.004679252056395411,-0.004679252056395411,0.0
2024-10-08,0.0066744572495057155,0.0066744572495057155,0.0
2024-10-09,0.0033519646226761756,0.0033519646226761756,0.0
2024-10-10,-0.0024255503083647715,-0.0024255503083647715,0.0
2024-10-11,0.005669721563791037,0.005669721563791037,0.0
2024-10-14,0.01052146425863299,0.01052146425863299,0.0
2024-10-15,0.00662049012313248,0.00662049012313248,0.0
2024-10-16,0.0003228413483417085,0.0003228413483417085,0.0
2024-10-17,-0.00010839662187569067,-0.00010839662187569067,0.0
2024-10-18,0.005590697866897851,0.005590697866897851,0.0
2024-10-21,-0.004305105844296797,-0.004305105844296797,0.0
2024-10-22,-0.004948015280503399,-0.004948015280503399,0.0
2024-10-23,-0.002459077409216674,-0.002459077409216674,0.0
2024-10-24,-0.0008438741666113391,-0.0008438741666113391,0.0
2024-10-25,0.0031782672378997527,0.0031782672378997527,0.0
2024-10-28,0.010210504611987976,0.010210504611987976,0.0
2024-10-29,0.0011168990585847531,0.0011168990585847531,0.0
2024-10-30,-0.0021713715011551778,-0.0021713715011551778,0.0
2024-10-31,-0.0038288238439330596,-0.0038288238439330596,0.0
2024-11-01,0.0026013898375497795,0.0026013898375497795,0.0
2024-11-04,-0.005291947681208517,-0.005291947681208517,0.0
2024-11-05,0.0004328520340439784,0.0004328520340439784,0.0
2024-11-06,0.002273711841566763,0.002273711841566763,0.0
2024-11-07,0.002012828854726717,0.002012828854726717,0.0
2024-11-08,0.0016013350722664545,0.0016013350722664545,0.0
2024-11-11,0.0011385539138020506,0.0011385539138020506,0.0
2024-11-12,0.0010391393323489998,0.0010391393323489998,0.0
2024-11-13,0.0037939867473848355,0.0037939867473848355,0.0
2024-11-14,0.007642162538694857,0.007642162538694857,0.0
2024-11-15,-0.006797333573899306,-0.006797333573899306,0.0
2024-11-18,-0.005453306720150649,-0.005453306720150649,0.0
2024-11-19,0.0007975328359763106,0.0007975328359763106,0.0
2024-11-20,-0.0033266564115157237,-0.0033266564115157237,0.0
2024-11-21,-0.0005115447993392823,-0.0005115447993392823,0.0
2024-11-22,0.006501369407105697,0.006501369407105697,0.0
2024-11-25,0.0018354812469053795,0.0018354812469053795,0.0
2024-11-26,-0.0014921373669095385,-0.0014921373669095385,0.0
2024-11-27,0.003848712432829461,0.003848712432829461,0.0
2024-11-29,-0.0029485380068174725,-0.0029485380068174725,0.0
2024-12-02,0.0031588267111031074,0.0031588267111031074,0.0
